line,col,source,char,lib,file,function,optimization,opt,arch,clangversion,type,id,leaks_secret,fixed_upstream
365,9,  carry &= -(~(iv1 | -iv1) >> 31);,&,bearssl,src/symcipher/aes_ct_ctrcbc.c,br_aes_ct_ctrcbc_decrypt,Oz-fglobal-isel|Ofast-fglobal-isel|O3--global-isel|O1--global-isel|O3--unroll-full-max-count=0|Oz--inline-threshold=50|O2--x86-cmov-converter-force-all|Ofast--unroll-threshold=0|O2--global-isel|O2-fno-unroll-loops|Ofast--unroll-threshold=50|Ofast--x86-cmov-converter-force-all|O3--unroll-threshold=50|Ofast--unroll-threshold-aggressive=50|Oz--inline-call-penalty=50|O2--unroll-full-max-count=0|O2--unroll-count=0|O2-fglobal-isel|Oz--global-isel|Oz--x86-cmov-converter-force-all|O3--disable-loop-level-heuristics|O1--x86-cmov-converter-force-all|Os|Ofast--disable-loop-level-heuristics|O3-fglobal-isel|Oz--inline-call-penalty=100|Os--x86-cmov-converter-force-all|O2--unroll-threshold-default=0|Os--global-isel|Ofast-fno-unroll-loops|Ofast--global-isel|Ofast--unroll-count=0|O2--unroll-threshold=50|O2--unroll-threshold=0|O3--x86-cmov-converter-force-all|Ofast--unroll-full-max-count=0|Oz--inline-threshold=100|O1|Ofast--unroll-threshold-aggressive=0|O3-fno-unroll-loops|Os-fglobal-isel|O2--unroll-threshold-default=50|O3--unroll-threshold-aggressive=50|O1-fglobal-isel|O3--unroll-threshold=0|O3--unroll-count=0|O3--unroll-threshold-aggressive=0,levels|flag1,AArch64|X8664|RISCV,clang14|clang18|clang20,cjump,61,NO,not_fixed
372,9,  carry &= -(~(iv1 | -iv1) >> 31);,&,bearssl,src/symcipher/aes_ct64_ctrcbc.c,br_aes_ct64_ctrcbc_decrypt,Oz-fglobal-isel|Ofast-fglobal-isel|O3--global-isel|O1--global-isel|O3--unroll-full-max-count=0|Oz--inline-threshold=50|O2--x86-cmov-converter-force-all|Ofast--unroll-threshold=0|O2--global-isel|O2-fno-unroll-loops|Ofast--unroll-threshold=50|Ofast--x86-cmov-converter-force-all|O3--unroll-threshold=50|Ofast--unroll-threshold-aggressive=50|Oz--inline-call-penalty=50|O2--unroll-full-max-count=0|O2--unroll-count=0|O2-fglobal-isel|Oz--global-isel|Oz--x86-cmov-converter-force-all|O3--disable-loop-level-heuristics|O1--x86-cmov-converter-force-all|Os|Ofast--disable-loop-level-heuristics|O3-fglobal-isel|Oz--inline-call-penalty=100|Os--x86-cmov-converter-force-all|O2--unroll-threshold-default=0|Os--global-isel|Ofast--aarch64-insert-extract-base-cost=0|Ofast-fno-unroll-loops|Ofast--global-isel|Ofast--unroll-count=0|O2--unroll-threshold=50|O2--unroll-threshold=0|O3--x86-cmov-converter-force-all|Ofast--unroll-full-max-count=0|Oz--inline-threshold=100|O1|Ofast--unroll-threshold-aggressive=0|O3-fno-unroll-loops|Os-fglobal-isel|O3--aarch64-insert-extract-base-cost=0|O2--unroll-threshold-default=50|O3--unroll-threshold-aggressive=50|O1-fglobal-isel|O3--unroll-threshold=0|O3--unroll-count=0|O3--unroll-threshold-aggressive=0,levels|flag1,AArch64|X8664|RISCV,clang14|clang18|clang20,cjump,54,NO,not_fixed
88,9,  carry &= -(~(iv2 | -iv2) >> 31);,&,bearssl,src/symcipher/aes_ct_ctrcbc.c,br_aes_ct_ctrcbc_ctr,Oz-fglobal-isel|Ofast-fglobal-isel|O3--global-isel|O1--global-isel|O2--x86-cmov-converter-force-all|O2--global-isel|Ofast--x86-cmov-converter-force-all|Ofast|O2--fast-isel|O3--disable-select-optimize=false|O2-fglobal-isel|Oz--global-isel|Oz--x86-cmov-converter-force-all|O2|Oz|O3--disable-loop-level-heuristics|O1--x86-cmov-converter-force-all|Os|Ofast--disable-loop-level-heuristics|O3-fglobal-isel|Os--x86-cmov-converter-force-all|Os--global-isel|Ofast--disable-select-optimize=false|Ofast--aarch64-insert-extract-base-cost=0|Ofast--global-isel|O3--x86-cmov-converter-force-all|O1|Oz--fast-isel|O3|Os-fglobal-isel|O3--aarch64-insert-extract-base-cost=0|O1-fglobal-isel,levels|flag1,X8664|MIPS64|MIPS32EL|AArch64|RISCV,clang14|clang18|clang20,cjump,55,NO,not_fixed
232,9,  carry &= -(~(iv2 | -iv2) >> 31);,&,bearssl,src/symcipher/aes_ct64_ctrcbc.c,br_aes_ct64_ctrcbc_encrypt,Oz-fglobal-isel|Ofast-fglobal-isel|O3--global-isel|O1--global-isel|O2--x86-cmov-converter-force-all|O2--global-isel|Ofast--x86-cmov-converter-force-all|Ofast|O3--select-opti-loop-cycle-gain-threshold=0|O2-fglobal-isel|Oz--global-isel|Oz--x86-cmov-converter-force-all|O2|Oz|O3--disable-loop-level-heuristics|O1--x86-cmov-converter-force-all|Os|Ofast--disable-loop-level-heuristics|O3-fglobal-isel|Os--x86-cmov-converter-force-all|Os--global-isel|Ofast--aarch64-insert-extract-base-cost=0|Ofast--global-isel|O3--x86-cmov-converter-force-all|O1|O3|Os-fglobal-isel|O3--aarch64-insert-extract-base-cost=0|Ofast--select-opti-loop-cycle-gain-threshold=0|O1-fglobal-isel,levels|flag1,AArch64|X8664|RISCV,clang14|clang18|clang20,cjump,51,NO,not_fixed
234,9,  carry &= -(~(iv2 | -iv2) >> 31);,&,bearssl,src/symcipher/aes_ct_ctrcbc.c,br_aes_ct_ctrcbc_encrypt,Oz-fglobal-isel|Ofast-fglobal-isel|O3--global-isel|O1--global-isel|O2--x86-cmov-converter-force-all|O2--global-isel|Ofast--x86-cmov-converter-force-all|Ofast|O3--select-opti-loop-cycle-gain-threshold=0|O2-fglobal-isel|Oz--global-isel|Oz--x86-cmov-converter-force-all|O2|Oz|O3--disable-loop-level-heuristics|O1--x86-cmov-converter-force-all|Os|Ofast--disable-loop-level-heuristics|O3-fglobal-isel|Os--x86-cmov-converter-force-all|Os--global-isel|Ofast--global-isel|O3--x86-cmov-converter-force-all|O3--mispredict-default-rate=0|O1|O3|Os-fglobal-isel|Ofast--select-opti-loop-cycle-gain-threshold=0|O1-fglobal-isel|Ofast--mispredict-default-rate=0,levels|flag1,AArch64|X8664|RISCV,clang14|clang18|clang20,cjump,58,NO,not_fixed
363,9,  carry &= -(~(iv2 | -iv2) >> 31);,&,bearssl,src/symcipher/aes_ct_ctrcbc.c,br_aes_ct_ctrcbc_decrypt,Oz-fglobal-isel|Ofast-fglobal-isel|O3--global-isel|O1--global-isel|O2--x86-cmov-converter-force-all|O2--global-isel|Ofast--x86-cmov-converter-force-all|Ofast|O2-fglobal-isel|Oz--global-isel|Oz--x86-cmov-converter-force-all|O2|Oz|O3--disable-loop-level-heuristics|O1--x86-cmov-converter-force-all|Os|Ofast--disable-loop-level-heuristics|O3-fglobal-isel|Os--x86-cmov-converter-force-all|Os--global-isel|Ofast--global-isel|O3--x86-cmov-converter-force-all|O1|O3|Os-fglobal-isel|O1-fglobal-isel,levels|flag1,AArch64|X8664|RISCV,clang14|clang18|clang20,cjump,60,NO,not_fixed
370,9,  carry &= -(~(iv2 | -iv2) >> 31);,&,bearssl,src/symcipher/aes_ct64_ctrcbc.c,br_aes_ct64_ctrcbc_decrypt,Oz-fglobal-isel|Ofast-fglobal-isel|O3--global-isel|O1--global-isel|O2--x86-cmov-converter-force-all|O2--global-isel|Ofast--x86-cmov-converter-force-all|Ofast|O2-fglobal-isel|Oz--global-isel|Oz--x86-cmov-converter-force-all|O2|Oz|O3--disable-loop-level-heuristics|O1--x86-cmov-converter-force-all|Os|Ofast--disable-loop-level-heuristics|O3-fglobal-isel|Os--x86-cmov-converter-force-all|Os--global-isel|Ofast--aarch64-insert-extract-base-cost=0|Ofast--global-isel|O3--x86-cmov-converter-force-all|O1|O3|Os-fglobal-isel|O3--aarch64-insert-extract-base-cost=0|O1-fglobal-isel,levels|flag1,AArch64|X8664|RISCV,clang14|clang18|clang20,cjump,53,NO,not_fixed
47,12,"  cc = (cc & EQ(naw, aw)) | GT(naw, aw);",&,bearssl,src/int/i32_sub.c,br_i32_sub,O3--x86-cmov-converter-force-all|Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Ofast-fglobal-isel|Os-fglobal-isel|O3-fglobal-isel|O3--global-isel|Os--x86-cmov-converter-force-all|O2--global-isel|O1--global-isel|Oz--global-isel|O1-fglobal-isel|O2--x86-cmov-converter-force-all|O2-fglobal-isel|Oz--x86-cmov-converter-force-all|Os--global-isel|Ofast--x86-cmov-converter-force-all|Ofast--global-isel,flag1,X8664|RISCV,clang18|clang20,cjump,22,YES,not_fixed
47,12,"  cc = (cc & EQ(naw, aw)) | LT(naw, aw);",&,bearssl,src/int/i32_add.c,br_i32_add,O3--x86-cmov-converter-force-all|Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Ofast-fglobal-isel|Os-fglobal-isel|O3-fglobal-isel|O3--global-isel|Os--x86-cmov-converter-force-all|O2--global-isel|O1--global-isel|Oz--global-isel|O1-fglobal-isel|O2--x86-cmov-converter-force-all|O2-fglobal-isel|Oz--x86-cmov-converter-force-all|Os--global-isel|Ofast--x86-cmov-converter-force-all|Ofast--global-isel,flag1,X8664|RISCV,clang18|clang20,cjump,19,YES,not_fixed
228,7,"  ctl &= EQ(acc[i], 0x03FFFFFF);",&,bearssl,src/symcipher/poly1305_ctmul.c,br_poly1305_ctmul_run,Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Os-fglobal-isel|O1--global-isel|O1-fglobal-isel|Os--global-isel|Oz--global-isel|Oz--x86-cmov-converter-force-all,flag1,X8664|RISCV,clang18|clang20,cjump,62,YES,not_fixed
262,7,"  ctl &= EQ(acc[i], 0x1FFF);",&,bearssl,src/symcipher/poly1305_ctmul32.c,br_poly1305_ctmul32_run,Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Os-fglobal-isel|Os--x86-cmov-converter-force-all|O1--global-isel|O1-fglobal-isel|Os--global-isel|Oz--global-isel|Oz--x86-cmov-converter-force-all,flag1,X8664|RISCV,clang18|clang20,cjump,63,YES,not_fixed
150,8,"  good &= LT(u, len) | EQ(buf[u], pad_len);",&,bearssl,src/ssl/ssl_rec_cbc.c,cbc_decrypt,O3--x86-cmov-converter-force-all|Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Os--x86-cmov-converter-force-all|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2--x86-cmov-converter-force-all|O2--global-isel|Oz--x86-cmov-converter-force-all|O2-fglobal-isel|Ofast--x86-cmov-converter-force-all|Os--global-isel|Ofast--global-isel,flag1,X8664|RISCV,clang18|clang20,cjump,46,YES,not_fixed
91,7,  iv0 += carry;,+,bearssl,src/symcipher/aes_ct_ctrcbc.c,br_aes_ct_ctrcbc_ctr,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,360,NO,not_fixed
235,7,  iv0 += carry;,+,bearssl,src/symcipher/aes_ct64_ctrcbc.c,br_aes_ct64_ctrcbc_encrypt,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,358,NO,not_fixed
237,7,  iv0 += carry;,+,bearssl,src/symcipher/aes_ct_ctrcbc.c,br_aes_ct_ctrcbc_encrypt,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,360,NO,not_fixed
366,7,  iv0 += carry;,+,bearssl,src/symcipher/aes_ct_ctrcbc.c,br_aes_ct_ctrcbc_decrypt,Ofast|O3|O2|Oz,levels,RISCV,clang14,cjump,364,NO,not_fixed
373,7,  iv0 += carry;,+,bearssl,src/symcipher/aes_ct64_ctrcbc.c,br_aes_ct64_ctrcbc_decrypt,Ofast|O3|O2|Oz,levels,RISCV,clang14,cjump,359,NO,not_fixed
305,7,"  m11 -= 11 & -GT(m11, 10);",-,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,343,YES,not_fixed
305,13,"  m11 -= 11 & -GT(m11, 10);",&,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,32,YES,not_fixed
327,7,"  m11 -= 11 & -GT(m11, 10);",-,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,Oz|O1,levels,RISCV,clang14,cjump,350,YES,not_fixed
327,13,"  m11 -= 11 & -GT(m11, 10);",&,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,40,YES,not_fixed
304,7,"  m11 -= 22 & -GT(m11, 21);",-,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,342,YES,not_fixed
304,13,"  m11 -= 22 & -GT(m11, 21);",&,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,31,YES,not_fixed
326,7,"  m11 -= 22 & -GT(m11, 21);",-,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,Oz|O1,levels,RISCV,clang14,cjump,349,YES,not_fixed
326,13,"  m11 -= 22 & -GT(m11, 21);",&,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,39,YES,not_fixed
303,7,"  m11 -= 44 & -GT(m11, 43);",-,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,341,YES,not_fixed
303,13,"  m11 -= 44 & -GT(m11, 43);",&,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,30,YES,not_fixed
325,7,"  m11 -= 44 & -GT(m11, 43);",-,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|O1|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|Oz,levels|flag1,X8664|RISCV,clang14|clang20,cjump,348,YES,not_fixed
325,13,"  m11 -= 44 & -GT(m11, 43);",&,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,38,YES,not_fixed
302,7,"  m11 -= 88 & -GT(m11, 87);",-,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,340,YES,not_fixed
302,13,"  m11 -= 88 & -GT(m11, 87);",&,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,29,YES,not_fixed
291,6,"  m5 -= 10 & -GT(m5, 9);",-,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Ofast|O1|Os|O3|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2|Oz,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,26,YES,not_fixed
291,12,"  m5 -= 10 & -GT(m5, 9);",&,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,27,YES,not_fixed
312,6,"  m5 -= 10 & -GT(m5, 9);",-,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,Oz|O1,levels,RISCV,clang14,cjump,346,YES,not_fixed
312,12,"  m5 -= 10 & -GT(m5, 9);",&,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,36,YES,not_fixed
311,6,"  m5 -= 20 & -GT(m5, 19);",-,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|O1|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|Oz,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,34,YES,not_fixed
311,12,"  m5 -= 20 & -GT(m5, 19);",&,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,35,YES,not_fixed
292,6,"  m5 -= 5 & -GT(m5, 4);",-,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,339,YES,not_fixed
292,11,"  m5 -= 5 & -GT(m5, 4);",&,bearssl,src/rsa/rsa_i15_keygen.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,28,YES,not_fixed
313,6,"  m5 -= 5 & -GT(m5, 4);",-,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,Oz|O1,levels,RISCV,clang14,cjump,347,YES,not_fixed
313,11,"  m5 -= 5 & -GT(m5, 4);",&,bearssl,src/rsa/rsa_i31_keygen_inner.c,mkprime,Oz-fglobal-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2-fglobal-isel|O2--global-isel|Os--global-isel|Ofast--global-isel,flag1,RISCV,clang18|clang20,cjump,37,YES,not_fixed
101,14,  mw = (m[k] ^ xm) & ym;,^,bearssl,src/int/i15_moddiv.c,br_i15_moddiv,O3--unswitch-threshold=-1|Ofast--unswitch-threshold=-1,flag1,RISCV,clang14,cjump,336,YES,not_fixed
122,11,"  s |= nz & EQ(w, 0x01);",&,bearssl,src/rsa/rsa_oaep_unpad.c,br_rsa_oaep_unpad,O3--x86-cmov-converter-force-all|Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Ofast-fglobal-isel|Os-fglobal-isel|O3--global-isel|O3-fglobal-isel|Os--x86-cmov-converter-force-all|Oz--global-isel|O1--global-isel|O1-fglobal-isel|O2--x86-cmov-converter-force-all|O2--global-isel|Oz--x86-cmov-converter-force-all|O2-fglobal-isel|Ofast--x86-cmov-converter-force-all|Os--global-isel|Ofast--global-isel,flag1,X8664|RISCV,clang18|clang20,cjump,41,YES,not_fixed
169,11,"  tmp1[v] |= MUX(GE(u, len_nomac) & LT(u, len_withmac),",|,bearssl,src/ssl/ssl_rec_cbc.c,cbc_decrypt,Oz-fglobal-isel|Os--aarch64-enable-global-isel-at-O=50|Os--fast-isel|Ofast|O2--fast-isel|O1--fast-isel|O3--fast-isel|O2|Oz|O3--disable-loop-level-heuristics|Os|Ofast--disable-loop-level-heuristics|Os--aarch64-enable-global-isel-at-O=100|Ofast--fast-isel|Oz--aarch64-enable-global-isel-at-O=50|Ofast--partial-unrolling-threshold=100|Ofast--unroll-runtime|O1|Oz--fast-isel|O3|Os-fglobal-isel|Oz--aarch64-enable-global-isel-at-O=100|O3--partial-unrolling-threshold=100|O3--unroll-runtime,levels|flag1,AArch64|X8664|RISCV|ARM,clang14|clang18,cjump|mmem,47,YES,not_fixed
264,13,  u0 -= (u1 - (r & -ctl)) & -sab;,-,bearssl,src/rsa/rsa_i15_privexp.c|src/rsa/rsa_i31_privexp.c,br_rsa_i15_compute_privexp|br_rsa_i31_compute_privexp,Os--unroll-force-peel-count=100|O2--unroll-count=50|Os--unroll-count=100|Oz--unroll-count=50|O3--unroll-count=100|Ofast--unroll-count=50|Os--unroll-count=50|O2--unroll-count=100|Os--unroll-force-peel-count=50|Oz--unroll-count=100|O3--unroll-count=50|Ofast--unroll-count=100,flag1,RISCV,clang14,cjump,344,YES,not_fixed
265,27,  v0 -= (v1 - (e & -ctl)) & -sab;,&,bearssl,src/rsa/rsa_i15_privexp.c|src/rsa/rsa_i31_privexp.c,br_rsa_i15_compute_privexp|br_rsa_i31_compute_privexp,Os--unroll-force-peel-count=100|O2--unroll-count=50|Os--unroll-count=100|Oz--unroll-count=50|O3--unroll-count=100|Ofast--unroll-count=50|Os--unroll-count=50|O2--unroll-count=100|Os--unroll-force-peel-count=50|Oz--unroll-count=100|O3--unroll-count=50|Ofast--unroll-count=100,flag1,RISCV,clang14,cjump,345,YES,not_fixed
47,5,"  x &= NEQ(data[u], 0);",&,bearssl,src/rsa/rsa_ssl_decrypt.c,br_rsa_ssl_decrypt,O3--x86-cmov-converter-force-all|Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Ofast-fglobal-isel|Os-fglobal-isel|O3-fglobal-isel|O3--global-isel|Os--x86-cmov-converter-force-all|O2--global-isel|O1--global-isel|Oz--global-isel|O1-fglobal-isel|O2--x86-cmov-converter-force-all|O2-fglobal-isel|Oz--x86-cmov-converter-force-all|Os--global-isel|Ofast--x86-cmov-converter-force-all|Ofast--global-isel,flag1,X8664|RISCV,clang18|clang20,cjump,43,YES,not_fixed
44,5,  x -= (-ctl) & d;,-,bearssl,src/int/i15_muladd.c,divrem16|br_i15_muladd_small,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,337,YES,not_fixed
44,15,  x -= (-ctl) & d;,&,bearssl,src/int/i15_muladd.c,divrem16|br_i15_muladd_small,Oz-fglobal-isel|Ofast-fglobal-isel|O3--global-isel|O1--global-isel|O3--unroll-full-max-count=0|O2--disable-select-optimize=false|Ofast--unroll-threshold=0|O2--global-isel|Ofast--x86-cmov-converter-force-all|Ofast--unroll-threshold=50|O3--unroll-threshold=50|O3--unroll-threshold-aggressive=100|Ofast--unroll-threshold-aggressive=50|O3--unroll-threshold=100|O2-fglobal-isel|Oz--global-isel|Ofast--unroll-threshold-aggressive=100|Oz--x86-cmov-converter-force-all|O2|Oz|Os|O3-fglobal-isel|Oz--unroll-partial-threshold=100|Ofast--unroll-threshold=100|Os--global-isel|Ofast-fno-unroll-loops|Ofast--global-isel|Ofast--unroll-count=0|O3--x86-cmov-converter-force-all|O1--disable-select-optimize=false|Ofast--unroll-full-max-count=0|O1|Oz--fast-isel|Ofast--unroll-threshold-aggressive=0|O3-fno-unroll-loops|Os-fglobal-isel|Oz--unroll-partial-threshold=50|O3--unroll-threshold-aggressive=50|O1-fglobal-isel|O3--unroll-threshold=0|O3--unroll-count=0|O3--unroll-threshold-aggressive=0,levels|flag1,X8664|MIPS64|RISCV|MIPS32EL,clang14|clang18|clang20,cjump,15,YES,not_fixed
85,21,  z = (src[i] << 1) ^ cc;,^,bearssl,src/aead/eax.c,br_eax_init|double_gf128,O1-funroll-loops|Ofast|Os--unroll-force-peel-count=100|Os--unroll-count=100|Oz--unroll-count=50|O3|Os--unroll-count=50|Os--unroll-force-peel-count=50|Oz--unroll-count=100|O2,levels|flag1,RISCV,clang14,cjump,317,YES,not_fixed
77,3,  | (((unsigned)tag_len - 2) << 2),|,bearssl,src/aead/ccm.c,br_ccm_reset,Ofast|O1|Os|O3|O0|O2|Oz,levels,RISCV,clang14,cjump,316,NO,not_fixed
454,3,"  | ((q + 28) & -LT(q, 26))",|,bearssl,src/codec/pemdec.c,br_pem_decoder_run,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Ofast|O1|Os|O3|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2|Oz,levels|flag1,X8664|RISCV,clang14|clang18,cjump,3,NO,not_fixed
454,15,"  | ((q + 28) & -LT(q, 26))",&,bearssl,src/codec/pemdec.c,br_pem_decoder_run,Oz-fglobal-isel|O2--inline-instr-cost=100|O2--inline-threshold=-1|Ofast-fglobal-isel|O2--inlinedefault-threshold=-1|O3--global-isel|O2--inline-instr-cost=50|O3-finline-hint-functions|O1--global-isel|O3--unroll-force-peel-count=50|Os--inline-memaccess-cost=100|O2--x86-cmov-converter-force-all|O2--global-isel|Os--inline-threshold=0|Ofast--x86-cmov-converter-force-all|Os--inline-threshold=-1|O2--unroll-force-peel-count=100|O2-finline-hint-functions|Ofast-finline-hint-functions|O2-fglobal-isel|Oz--global-isel|O2--unroll-force-peel-count=50|Oz|Os-finline-hint-functions|O3-fglobal-isel|Os--inline-instr-cost=50|Os--x86-cmov-converter-force-all|Ofast--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|Os--global-isel|Ofast--unroll-force-peel-count=100|O3--unroll-force-peel-count=100|Ofast--global-isel|O2--inlinedefault-threshold=0|O3--x86-cmov-converter-force-all|O2--inline-threshold=0|Os--inline-memaccess-cost=50|Os-fglobal-isel|O1-fglobal-isel|Os--inline-instr-cost=100|Oz--slp-threshold=-1,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,4,NO,not_fixed
